"Plot Title: CT_355_051921"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739355, SEN S/N: 20739355)","Temp, °C (LGR S/N: 20739355, SEN S/N: 20739355)","Specific Conductance, μS/cm (LGR S/N: 20739355)","Salinity, ppt (LGR S/N: 20739355)"
1,05/19/21 07:30:00 AM,0.0,24.62,0.0,0.0123
2,05/19/21 07:30:10 AM,0.0,24.62,0.0,0.0123
3,05/19/21 07:30:20 AM,0.0,24.64,0.0,0.0123
4,05/19/21 07:30:30 AM,0.0,24.64,0.0,0.0123
5,05/19/21 07:30:40 AM,0.0,24.65,0.0,0.0123
6,05/19/21 07:30:50 AM,0.0,24.65,0.0,0.0123
7,05/19/21 07:31:00 AM,0.0,24.66,0.0,0.0123
8,05/19/21 07:31:10 AM,0.0,24.66,0.0,0.0123
9,05/19/21 07:31:20 AM,0.0,24.66,0.0,0.0123
10,05/19/21 07:31:30 AM,0.0,24.66,0.0,0.0123
11,05/19/21 07:31:40 AM,0.0,24.67,0.0,0.0123
12,05/19/21 07:31:50 AM,0.0,24.67,0.0,0.0123
13,05/19/21 07:32:00 AM,0.0,24.67,0.0,0.0123
14,05/19/21 07:32:10 AM,0.0,24.67,0.0,0.0123
15,05/19/21 07:32:20 AM,0.0,24.67,0.0,0.0123
16,05/19/21 07:32:30 AM,0.0,24.67,0.0,0.0123
17,05/19/21 07:32:40 AM,0.0,24.68,0.0,0.0123
18,05/19/21 07:32:50 AM,0.0,24.68,0.0,0.0123
19,05/19/21 07:33:00 AM,0.0,24.68,0.0,0.0123
20,05/19/21 07:33:10 AM,0.0,24.70,0.0,0.0123
21,05/19/21 07:33:20 AM,0.0,24.70,0.0,0.0123
22,05/19/21 07:33:30 AM,0.0,24.70,0.0,0.0123
23,05/19/21 07:33:40 AM,0.0,24.70,0.0,0.0123
24,05/19/21 07:33:50 AM,0.0,24.71,0.0,0.0123
25,05/19/21 07:34:00 AM,0.0,24.71,0.0,0.0123
26,05/19/21 07:34:10 AM,0.0,24.71,0.0,0.0123
27,05/19/21 07:34:20 AM,0.0,24.72,0.0,0.0123
28,05/19/21 07:34:30 AM,0.0,24.72,0.0,0.0123
29,05/19/21 07:34:40 AM,0.0,24.72,0.0,0.0123
30,05/19/21 07:34:50 AM,0.0,24.72,0.0,0.0123
31,05/19/21 07:35:00 AM,0.0,24.72,0.0,0.0123
32,05/19/21 07:35:10 AM,0.0,24.72,0.0,0.0123
33,05/19/21 07:35:20 AM,0.0,24.73,0.0,0.0123
34,05/19/21 07:35:30 AM,0.0,24.73,0.0,0.0123
35,05/19/21 07:35:40 AM,0.0,24.73,0.0,0.0123
36,05/19/21 07:35:50 AM,0.0,24.75,0.0,0.0123
37,05/19/21 07:36:00 AM,0.0,24.73,0.0,0.0123
38,05/19/21 07:36:10 AM,0.0,24.73,0.0,0.0123
39,05/19/21 07:36:20 AM,0.0,24.73,0.0,0.0123
40,05/19/21 07:36:30 AM,0.0,24.75,0.0,0.0123
41,05/19/21 07:36:40 AM,0.0,24.75,0.0,0.0123
42,05/19/21 07:36:50 AM,0.0,24.76,0.0,0.0123
43,05/19/21 07:37:00 AM,0.0,24.76,0.0,0.0123
44,05/19/21 07:37:10 AM,0.0,24.76,0.0,0.0123
45,05/19/21 07:37:20 AM,0.0,24.76,0.0,0.0123
46,05/19/21 07:37:30 AM,0.0,24.76,0.0,0.0123
47,05/19/21 07:37:40 AM,0.0,24.76,0.0,0.0123
48,05/19/21 07:37:50 AM,0.0,24.76,0.0,0.0123
49,05/19/21 07:38:00 AM,0.0,24.77,0.0,0.0123
50,05/19/21 07:38:10 AM,0.0,24.77,0.0,0.0123
51,05/19/21 07:38:20 AM,0.0,24.78,0.0,0.0123
52,05/19/21 07:38:30 AM,0.0,24.78,0.0,0.0123
53,05/19/21 07:38:40 AM,0.0,24.79,0.0,0.0123
54,05/19/21 07:38:50 AM,0.0,24.79,0.0,0.0123
55,05/19/21 07:39:00 AM,0.0,24.81,0.0,0.0123
56,05/19/21 07:39:10 AM,0.0,24.81,0.0,0.0123
57,05/19/21 07:39:20 AM,0.0,24.82,0.0,0.0123
58,05/19/21 07:39:30 AM,0.0,24.82,0.0,0.0123
59,05/19/21 07:39:40 AM,0.0,24.82,0.0,0.0123
60,05/19/21 07:39:50 AM,0.0,24.81,0.0,0.0123
61,05/19/21 07:40:00 AM,0.0,24.79,0.0,0.0123
62,05/19/21 07:40:10 AM,0.0,24.78,0.0,0.0123
63,05/19/21 07:40:20 AM,0.0,24.77,0.0,0.0123
64,05/19/21 07:40:30 AM,0.0,24.77,0.0,0.0123
65,05/19/21 07:40:40 AM,0.0,24.77,0.0,0.0123
66,05/19/21 07:40:50 AM,0.0,24.77,0.0,0.0123
67,05/19/21 07:41:00 AM,0.0,24.78,0.0,0.0123
68,05/19/21 07:41:10 AM,0.0,24.79,0.0,0.0123
69,05/19/21 07:41:20 AM,0.0,24.79,0.0,0.0123
70,05/19/21 07:41:30 AM,0.0,24.82,0.0,0.0123
71,05/19/21 07:41:40 AM,0.0,24.82,0.0,0.0123
72,05/19/21 07:41:50 AM,0.0,24.83,0.0,0.0123
73,05/19/21 07:42:00 AM,0.0,24.83,0.0,0.0123
74,05/19/21 07:42:10 AM,0.0,24.83,0.0,0.0123
75,05/19/21 07:42:20 AM,0.0,24.84,0.0,0.0123
76,05/19/21 07:42:30 AM,0.0,24.87,0.0,0.0123
77,05/19/21 07:42:40 AM,0.0,24.86,0.0,0.0123
78,05/19/21 07:42:50 AM,0.0,24.86,0.0,0.0123
79,05/19/21 07:43:00 AM,0.0,24.87,0.0,0.0123
80,05/19/21 07:43:10 AM,0.0,24.88,0.0,0.0123
81,05/19/21 07:43:20 AM,0.0,24.89,0.0,0.0123
82,05/19/21 07:43:30 AM,0.0,24.90,0.0,0.0123
83,05/19/21 07:43:40 AM,0.0,24.92,0.0,0.0123
84,05/19/21 07:43:50 AM,0.0,24.93,0.0,0.0123
85,05/19/21 07:44:00 AM,0.0,24.94,0.0,0.0123
86,05/19/21 07:44:10 AM,0.0,24.97,0.0,0.0123
87,05/19/21 07:44:20 AM,0.0,24.98,0.0,0.0123
88,05/19/21 07:44:30 AM,0.0,25.00,0.0,0.0123
89,05/19/21 07:44:40 AM,0.0,25.03,0.0,0.0123
90,05/19/21 07:44:50 AM,0.0,25.04,0.0,0.0123
91,05/19/21 07:45:00 AM,0.0,25.05,0.0,0.0123
92,05/19/21 07:45:10 AM,0.0,25.06,0.0,0.0123
93,05/19/21 07:45:20 AM,0.0,25.06,0.0,0.0123
94,05/19/21 07:45:30 AM,0.0,25.09,0.0,0.0123
95,05/19/21 07:45:40 AM,0.0,25.10,0.0,0.0123
96,05/19/21 07:45:50 AM,0.0,25.11,0.0,0.0123
97,05/19/21 07:46:00 AM,0.0,25.11,0.0,0.0123
98,05/19/21 07:46:10 AM,0.0,25.14,0.0,0.0123
99,05/19/21 07:46:20 AM,0.0,25.14,0.0,0.0123
100,05/19/21 07:46:30 AM,0.0,25.15,0.0,0.0123
101,05/19/21 07:46:40 AM,0.0,25.15,0.0,0.0123
102,05/19/21 07:46:50 AM,0.0,25.16,0.0,0.0123
103,05/19/21 07:47:00 AM,0.0,25.17,0.0,0.0123
104,05/19/21 07:47:10 AM,0.0,25.19,0.0,0.0123
105,05/19/21 07:47:20 AM,0.0,25.21,0.0,0.0123
106,05/19/21 07:47:30 AM,0.0,25.21,0.0,0.0123
107,05/19/21 07:47:40 AM,0.0,25.22,0.0,0.0123
108,05/19/21 07:47:50 AM,0.0,25.23,0.0,0.0123
109,05/19/21 07:48:00 AM,0.0,25.25,0.0,0.0123
110,05/19/21 07:48:10 AM,0.0,25.25,0.0,0.0123
111,05/19/21 07:48:20 AM,0.0,25.26,0.0,0.0123
112,05/19/21 07:48:30 AM,0.0,25.27,0.0,0.0123
113,05/19/21 07:48:40 AM,0.0,25.27,0.0,0.0123
114,05/19/21 07:48:50 AM,0.0,25.27,0.0,0.0123
115,05/19/21 07:49:00 AM,0.0,25.28,0.0,0.0123
116,05/19/21 07:49:10 AM,0.0,25.30,0.0,0.0123
117,05/19/21 07:49:20 AM,0.0,25.30,0.0,0.0123
118,05/19/21 07:49:30 AM,0.0,25.32,0.0,0.0123
119,05/19/21 07:49:40 AM,0.0,25.32,0.0,0.0123
120,05/19/21 07:49:50 AM,0.0,25.34,0.0,0.0123
121,05/19/21 07:50:00 AM,0.0,25.34,0.0,0.0123
122,05/19/21 07:50:10 AM,0.0,25.36,0.0,0.0123
123,05/19/21 07:50:20 AM,0.0,25.37,0.0,0.0123
124,05/19/21 07:50:30 AM,0.0,25.37,0.0,0.0123
125,05/19/21 07:50:40 AM,0.0,25.38,0.0,0.0123
126,05/19/21 07:50:50 AM,0.0,25.38,0.0,0.0123
127,05/19/21 07:51:00 AM,0.0,25.39,0.0,0.0123
128,05/19/21 07:51:10 AM,0.0,25.39,0.0,0.0123
129,05/19/21 07:51:20 AM,0.0,25.39,0.0,0.0123
130,05/19/21 07:51:30 AM,0.0,25.38,0.0,0.0123
131,05/19/21 07:51:40 AM,0.0,25.39,0.0,0.0123
132,05/19/21 07:51:50 AM,0.0,25.39,0.0,0.0123
133,05/19/21 07:52:00 AM,0.0,25.40,0.0,0.0123
134,05/19/21 07:52:10 AM,0.0,25.42,0.0,0.0123
135,05/19/21 07:52:20 AM,0.0,25.43,0.0,0.0123
136,05/19/21 07:52:30 AM,0.0,25.43,0.0,0.0123
137,05/19/21 07:52:40 AM,0.0,25.43,0.0,0.0123
138,05/19/21 07:52:50 AM,0.0,25.44,0.0,0.0123
139,05/19/21 07:53:00 AM,0.0,25.45,0.0,0.0123
140,05/19/21 07:53:10 AM,0.0,25.45,0.0,0.0123
141,05/19/21 07:53:20 AM,0.0,25.47,0.0,0.0123
142,05/19/21 07:53:30 AM,0.0,25.47,0.0,0.0123
143,05/19/21 07:53:40 AM,0.0,25.48,0.0,0.0123
144,05/19/21 07:53:50 AM,0.0,25.48,0.0,0.0123
145,05/19/21 07:54:00 AM,0.0,25.48,0.0,0.0123
146,05/19/21 07:54:10 AM,0.0,25.49,0.0,0.0123
147,05/19/21 07:54:20 AM,0.0,25.50,0.0,0.0123
148,05/19/21 07:54:30 AM,0.0,25.50,0.0,0.0123
149,05/19/21 07:54:40 AM,0.0,25.50,0.0,0.0123
150,05/19/21 07:54:50 AM,0.0,25.51,0.0,0.0123
151,05/19/21 07:55:00 AM,0.0,25.51,0.0,0.0123
152,05/19/21 07:55:10 AM,0.0,25.51,0.0,0.0123
153,05/19/21 07:55:20 AM,0.0,25.53,0.0,0.0123
154,05/19/21 07:55:30 AM,0.0,25.53,0.0,0.0123
155,05/19/21 07:55:40 AM,0.0,25.54,0.0,0.0123
156,05/19/21 07:55:50 AM,0.0,25.54,0.0,0.0123
157,05/19/21 07:56:00 AM,0.0,25.55,0.0,0.0123
158,05/19/21 07:56:10 AM,0.0,25.55,0.0,0.0123
159,05/19/21 07:56:20 AM,0.0,25.55,0.0,0.0123
160,05/19/21 07:56:30 AM,0.0,25.56,0.0,0.0123
161,05/19/21 07:56:40 AM,0.0,25.59,0.0,0.0123
162,05/19/21 07:56:50 AM,0.0,25.58,0.0,0.0123
163,05/19/21 07:57:00 AM,0.0,25.59,0.0,0.0123
164,05/19/21 07:57:10 AM,0.0,25.60,0.0,0.0123
165,05/19/21 07:57:20 AM,0.0,25.61,0.0,0.0123
166,05/19/21 07:57:30 AM,0.0,25.62,0.0,0.0123
167,05/19/21 07:57:40 AM,0.0,25.64,0.0,0.0123
