"Plot Title: CT_319_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739319, SEN S/N: 20739319)","Temp, °C (LGR S/N: 20739319, SEN S/N: 20739319)","Specific Conductance, μS/cm (LGR S/N: 20739319)","Salinity, ppt (LGR S/N: 20739319)","Coupler Detached (LGR S/N: 20739319)","Coupler Attached (LGR S/N: 20739319)","Host Connected (LGR S/N: 20739319)","Stopped (LGR S/N: 20739319)","End Of File (LGR S/N: 20739319)"
1,05/22/21 12:03:00 PM,0.0,24.07,0.0,0.0123,Logged,,,,
2,05/22/21 12:03:30 PM,0.0,24.07,0.0,0.0123,,,,,
3,05/22/21 12:04:00 PM,0.0,24.11,0.0,0.0123,,,,,
4,05/22/21 12:04:30 PM,0.0,24.13,0.0,0.0123,,,,,
5,05/22/21 12:05:00 PM,0.0,24.17,0.0,0.0123,,,,,
6,05/22/21 12:05:30 PM,0.0,24.18,0.0,0.0123,,,,,
7,05/22/21 12:06:00 PM,0.0,24.17,0.0,0.0123,,,,,
8,05/22/21 12:06:30 PM,0.0,24.17,0.0,0.0123,,,,,
9,05/22/21 12:07:00 PM,0.0,24.14,0.0,0.0123,,,,,
10,05/22/21 12:07:30 PM,0.0,24.13,0.0,0.0123,,,,,
11,05/22/21 12:08:00 PM,0.0,24.11,0.0,0.0123,,,,,
12,05/22/21 12:08:30 PM,0.0,24.08,0.0,0.0123,,,,,
13,05/22/21 12:09:00 PM,0.0,24.05,0.0,0.0123,,,,,
14,05/22/21 12:09:30 PM,0.0,24.01,0.0,0.0123,,,,,
15,05/22/21 12:10:00 PM,0.0,23.99,0.0,0.0123,,,,,
16,05/22/21 12:10:30 PM,0.0,23.96,0.0,0.0123,,,,,
17,05/22/21 12:11:00 PM,0.0,23.88,0.0,0.0123,,,,,
18,05/22/21 12:11:30 PM,0.0,23.84,0.0,0.0123,,,,,
19,05/22/21 12:12:00 PM,0.0,23.81,0.0,0.0123,,,,,
20,05/22/21 12:12:30 PM,0.0,23.77,0.0,0.0123,,,,,
21,05/22/21 12:13:00 PM,0.0,23.72,0.0,0.0123,,,,,
22,05/22/21 12:13:30 PM,0.0,23.66,0.0,0.0123,,,,,
23,05/22/21 12:14:00 PM,0.0,23.61,0.0,0.0123,,,,,
24,05/22/21 12:14:30 PM,0.0,23.57,0.0,0.0123,,,,,
25,05/22/21 12:15:00 PM,0.0,23.51,0.0,0.0123,,,,,
26,05/22/21 12:15:30 PM,0.0,23.46,0.0,0.0123,,,,,
27,05/22/21 12:16:00 PM,0.0,23.41,0.0,0.0123,,,,,
28,05/22/21 12:16:30 PM,0.0,23.35,0.0,0.0123,,,,,
29,05/22/21 12:17:00 PM,0.0,23.31,0.0,0.0123,,,,,
30,05/22/21 12:17:30 PM,0.0,23.28,0.0,0.0123,,,,,
31,05/22/21 12:18:00 PM,0.0,23.24,0.0,0.0123,,,,,
32,05/22/21 12:18:30 PM,0.0,23.21,0.0,0.0123,,,,,
