"Plot Title: CT_331_051921"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739331, SEN S/N: 20739331)","Temp, °C (LGR S/N: 20739331, SEN S/N: 20739331)","Specific Conductance, μS/cm (LGR S/N: 20739331)","Salinity, ppt (LGR S/N: 20739331)"
1,05/19/21 07:30:00 AM,0.0,25.30,0.0,0.0123
2,05/19/21 07:30:10 AM,0.0,25.30,0.0,0.0123
3,05/19/21 07:30:20 AM,0.0,25.31,0.0,0.0123
4,05/19/21 07:30:30 AM,0.0,25.31,0.0,0.0123
5,05/19/21 07:30:40 AM,0.0,25.31,0.0,0.0123
6,05/19/21 07:30:50 AM,0.0,25.31,0.0,0.0123
7,05/19/21 07:31:00 AM,0.0,25.31,0.0,0.0123
8,05/19/21 07:31:10 AM,0.0,25.31,0.0,0.0123
9,05/19/21 07:31:20 AM,0.0,25.31,0.0,0.0123
10,05/19/21 07:31:30 AM,0.0,25.32,0.0,0.0123
11,05/19/21 07:31:40 AM,0.0,25.32,0.0,0.0123
12,05/19/21 07:31:50 AM,0.0,25.31,0.0,0.0123
13,05/19/21 07:32:00 AM,0.0,25.32,0.0,0.0123
14,05/19/21 07:32:10 AM,0.0,25.32,0.0,0.0123
15,05/19/21 07:32:20 AM,0.0,25.32,0.0,0.0123
16,05/19/21 07:32:30 AM,0.0,25.32,0.0,0.0123
17,05/19/21 07:32:40 AM,0.0,25.32,0.0,0.0123
18,05/19/21 07:32:50 AM,0.0,25.32,0.0,0.0123
19,05/19/21 07:33:00 AM,0.0,25.33,0.0,0.0123
20,05/19/21 07:33:10 AM,0.0,25.33,0.0,0.0123
21,05/19/21 07:33:20 AM,0.0,25.33,0.0,0.0123
22,05/19/21 07:33:30 AM,0.0,25.33,0.0,0.0123
23,05/19/21 07:33:40 AM,0.0,25.33,0.0,0.0123
24,05/19/21 07:33:50 AM,0.0,25.33,0.0,0.0123
25,05/19/21 07:34:00 AM,0.0,25.35,0.0,0.0123
26,05/19/21 07:34:10 AM,0.0,25.35,0.0,0.0123
27,05/19/21 07:34:20 AM,0.0,25.35,0.0,0.0123
28,05/19/21 07:34:30 AM,0.0,25.35,0.0,0.0123
29,05/19/21 07:34:40 AM,0.0,25.35,0.0,0.0123
30,05/19/21 07:34:50 AM,0.0,25.35,0.0,0.0123
31,05/19/21 07:35:00 AM,0.0,25.35,0.0,0.0123
32,05/19/21 07:35:10 AM,0.0,25.36,0.0,0.0123
33,05/19/21 07:35:20 AM,0.0,25.36,0.0,0.0123
34,05/19/21 07:35:30 AM,0.0,25.36,0.0,0.0123
35,05/19/21 07:35:40 AM,0.0,25.36,0.0,0.0123
36,05/19/21 07:35:50 AM,0.0,25.36,0.0,0.0123
37,05/19/21 07:36:00 AM,0.0,25.37,0.0,0.0123
38,05/19/21 07:36:10 AM,0.0,25.36,0.0,0.0123
39,05/19/21 07:36:20 AM,0.0,25.37,0.0,0.0123
40,05/19/21 07:36:30 AM,0.0,25.37,0.0,0.0123
41,05/19/21 07:36:40 AM,0.0,25.37,0.0,0.0123
42,05/19/21 07:36:50 AM,0.0,25.37,0.0,0.0123
43,05/19/21 07:37:00 AM,0.0,25.38,0.0,0.0123
44,05/19/21 07:37:10 AM,0.0,25.37,0.0,0.0123
45,05/19/21 07:37:20 AM,0.0,25.38,0.0,0.0123
46,05/19/21 07:37:30 AM,0.0,25.38,0.0,0.0123
47,05/19/21 07:37:40 AM,0.0,25.38,0.0,0.0123
48,05/19/21 07:37:50 AM,0.0,25.38,0.0,0.0123
49,05/19/21 07:38:00 AM,0.0,25.40,0.0,0.0123
50,05/19/21 07:38:10 AM,0.0,25.38,0.0,0.0123
51,05/19/21 07:38:20 AM,0.0,25.38,0.0,0.0123
52,05/19/21 07:38:30 AM,0.0,25.40,0.0,0.0123
53,05/19/21 07:38:40 AM,0.0,25.40,0.0,0.0123
54,05/19/21 07:38:50 AM,0.0,25.40,0.0,0.0123
55,05/19/21 07:39:00 AM,0.0,25.41,0.0,0.0123
56,05/19/21 07:39:10 AM,0.0,25.40,0.0,0.0123
57,05/19/21 07:39:20 AM,0.0,25.41,0.0,0.0123
58,05/19/21 07:39:30 AM,0.0,25.40,0.0,0.0123
59,05/19/21 07:39:40 AM,0.0,25.41,0.0,0.0123
60,05/19/21 07:39:50 AM,0.0,25.41,0.0,0.0123
61,05/19/21 07:40:00 AM,0.0,25.40,0.0,0.0123
62,05/19/21 07:40:10 AM,0.0,25.40,0.0,0.0123
63,05/19/21 07:40:20 AM,0.0,25.40,0.0,0.0123
64,05/19/21 07:40:30 AM,0.0,25.41,0.0,0.0123
65,05/19/21 07:40:40 AM,0.0,25.41,0.0,0.0123
66,05/19/21 07:40:50 AM,0.0,25.42,0.0,0.0123
67,05/19/21 07:41:00 AM,0.0,25.43,0.0,0.0123
68,05/19/21 07:41:10 AM,0.0,25.45,0.0,0.0123
69,05/19/21 07:41:20 AM,0.0,25.46,0.0,0.0123
70,05/19/21 07:41:30 AM,0.0,25.47,0.0,0.0123
71,05/19/21 07:41:40 AM,0.0,25.48,0.0,0.0123
72,05/19/21 07:41:50 AM,0.0,25.50,0.0,0.0123
73,05/19/21 07:42:00 AM,0.0,25.50,0.0,0.0123
74,05/19/21 07:42:10 AM,0.0,25.50,0.0,0.0123
75,05/19/21 07:42:20 AM,0.0,25.51,0.0,0.0123
76,05/19/21 07:42:30 AM,0.0,25.52,0.0,0.0123
77,05/19/21 07:42:40 AM,0.0,25.52,0.0,0.0123
78,05/19/21 07:42:50 AM,0.0,25.52,0.0,0.0123
79,05/19/21 07:43:00 AM,0.0,25.52,0.0,0.0123
80,05/19/21 07:43:10 AM,0.0,25.53,0.0,0.0123
81,05/19/21 07:43:20 AM,0.0,25.55,0.0,0.0123
82,05/19/21 07:43:30 AM,0.0,25.56,0.0,0.0123
83,05/19/21 07:43:40 AM,0.0,25.57,0.0,0.0123
84,05/19/21 07:43:50 AM,0.0,25.58,0.0,0.0123
85,05/19/21 07:44:00 AM,0.0,25.60,0.0,0.0123
86,05/19/21 07:44:10 AM,0.0,25.60,0.0,0.0123
87,05/19/21 07:44:20 AM,0.0,25.61,0.0,0.0123
88,05/19/21 07:44:30 AM,0.0,25.62,0.0,0.0123
89,05/19/21 07:44:40 AM,0.0,25.63,0.0,0.0123
90,05/19/21 07:44:50 AM,0.0,25.63,0.0,0.0123
91,05/19/21 07:45:00 AM,0.0,25.65,0.0,0.0123
92,05/19/21 07:45:10 AM,0.0,25.65,0.0,0.0123
93,05/19/21 07:45:20 AM,0.0,25.66,0.0,0.0123
94,05/19/21 07:45:30 AM,0.0,25.67,0.0,0.0123
95,05/19/21 07:45:40 AM,0.0,25.67,0.0,0.0123
96,05/19/21 07:45:50 AM,0.0,25.68,0.0,0.0123
97,05/19/21 07:46:00 AM,0.0,25.68,0.0,0.0123
98,05/19/21 07:46:10 AM,0.0,25.68,0.0,0.0123
99,05/19/21 07:46:20 AM,0.0,25.68,0.0,0.0123
100,05/19/21 07:46:30 AM,0.0,25.70,0.0,0.0123
101,05/19/21 07:46:40 AM,0.0,25.70,0.0,0.0123
102,05/19/21 07:46:50 AM,0.0,25.71,0.0,0.0123
103,05/19/21 07:47:00 AM,0.0,25.71,0.0,0.0123
104,05/19/21 07:47:10 AM,0.0,25.71,0.0,0.0123
105,05/19/21 07:47:20 AM,0.0,25.72,0.0,0.0123
106,05/19/21 07:47:30 AM,0.0,25.72,0.0,0.0123
107,05/19/21 07:47:40 AM,0.0,25.72,0.0,0.0123
108,05/19/21 07:47:50 AM,0.0,25.73,0.0,0.0123
109,05/19/21 07:48:00 AM,0.0,25.75,0.0,0.0123
110,05/19/21 07:48:10 AM,0.0,25.76,0.0,0.0123
111,05/19/21 07:48:20 AM,0.0,25.76,0.0,0.0123
112,05/19/21 07:48:30 AM,0.0,25.76,0.0,0.0123
113,05/19/21 07:48:40 AM,0.0,25.77,0.0,0.0123
114,05/19/21 07:48:50 AM,0.0,25.78,0.0,0.0123
115,05/19/21 07:49:00 AM,0.0,25.78,0.0,0.0123
116,05/19/21 07:49:10 AM,0.0,25.80,0.0,0.0123
117,05/19/21 07:49:20 AM,0.0,25.81,0.0,0.0123
118,05/19/21 07:49:30 AM,0.0,25.81,0.0,0.0123
119,05/19/21 07:49:40 AM,0.0,25.82,0.0,0.0123
120,05/19/21 07:49:50 AM,0.0,25.83,0.0,0.0123
121,05/19/21 07:50:00 AM,0.0,25.83,0.0,0.0123
122,05/19/21 07:50:10 AM,0.0,25.85,0.0,0.0123
123,05/19/21 07:50:20 AM,0.0,25.86,0.0,0.0123
124,05/19/21 07:50:30 AM,0.0,25.86,0.0,0.0123
125,05/19/21 07:50:40 AM,0.0,25.87,0.0,0.0123
126,05/19/21 07:50:50 AM,0.0,25.88,0.0,0.0123
127,05/19/21 07:51:00 AM,0.0,25.88,0.0,0.0123
128,05/19/21 07:51:10 AM,0.0,25.90,0.0,0.0123
129,05/19/21 07:51:20 AM,0.0,25.90,0.0,0.0123
130,05/19/21 07:51:30 AM,0.0,25.90,0.0,0.0123
131,05/19/21 07:51:40 AM,0.0,25.90,0.0,0.0123
132,05/19/21 07:51:50 AM,0.0,25.90,0.0,0.0123
133,05/19/21 07:52:00 AM,0.0,25.92,0.0,0.0123
134,05/19/21 07:52:10 AM,0.0,25.94,0.0,0.0123
135,05/19/21 07:52:20 AM,0.0,25.95,0.0,0.0123
136,05/19/21 07:52:30 AM,0.0,25.96,0.0,0.0123
137,05/19/21 07:52:40 AM,0.0,25.96,0.0,0.0123
138,05/19/21 07:52:50 AM,0.0,25.96,0.0,0.0123
139,05/19/21 07:53:00 AM,0.0,25.97,0.0,0.0123
140,05/19/21 07:53:10 AM,0.0,25.97,0.0,0.0123
141,05/19/21 07:53:20 AM,0.0,25.99,0.0,0.0123
142,05/19/21 07:53:30 AM,0.0,25.99,0.0,0.0123
143,05/19/21 07:53:40 AM,0.0,26.00,0.0,0.0123
144,05/19/21 07:53:50 AM,0.0,26.00,0.0,0.0123
145,05/19/21 07:54:00 AM,0.0,26.01,0.0,0.0123
146,05/19/21 07:54:10 AM,0.0,26.02,0.0,0.0123
147,05/19/21 07:54:20 AM,0.0,26.04,0.0,0.0123
148,05/19/21 07:54:30 AM,0.0,26.04,0.0,0.0123
149,05/19/21 07:54:40 AM,0.0,26.05,0.0,0.0123
150,05/19/21 07:54:50 AM,0.0,26.06,0.0,0.0123
151,05/19/21 07:55:00 AM,0.0,26.06,0.0,0.0123
152,05/19/21 07:55:10 AM,0.0,26.07,0.0,0.0123
153,05/19/21 07:55:20 AM,0.0,26.07,0.0,0.0123
154,05/19/21 07:55:30 AM,0.0,26.09,0.0,0.0123
155,05/19/21 07:55:40 AM,0.0,26.09,0.0,0.0123
156,05/19/21 07:55:50 AM,0.0,26.11,0.0,0.0123
157,05/19/21 07:56:00 AM,0.0,26.11,0.0,0.0123
158,05/19/21 07:56:10 AM,0.0,26.12,0.0,0.0123
159,05/19/21 07:56:20 AM,0.0,26.12,0.0,0.0123
160,05/19/21 07:56:30 AM,0.0,26.12,0.0,0.0123
161,05/19/21 07:56:40 AM,0.0,26.14,0.0,0.0123
162,05/19/21 07:56:50 AM,0.0,26.14,0.0,0.0123
163,05/19/21 07:57:00 AM,0.0,26.15,0.0,0.0123
164,05/19/21 07:57:10 AM,0.0,26.16,0.0,0.0123
165,05/19/21 07:57:20 AM,0.0,26.17,0.0,0.0123
166,05/19/21 07:57:30 AM,0.0,26.17,0.0,0.0123
167,05/19/21 07:57:40 AM,0.0,26.19,0.0,0.0123
168,05/19/21 07:57:50 AM,0.0,26.20,0.0,0.0123
169,05/19/21 07:58:00 AM,0.0,26.20,0.0,0.0123
170,05/19/21 07:58:10 AM,0.0,26.21,0.0,0.0123
171,05/19/21 07:58:20 AM,0.0,26.21,0.0,0.0123
172,05/19/21 07:58:30 AM,0.0,26.22,0.0,0.0123
173,05/19/21 07:58:40 AM,0.0,26.22,0.0,0.0123
174,05/19/21 07:58:50 AM,0.0,26.24,0.0,0.0123
175,05/19/21 07:59:00 AM,0.0,26.24,0.0,0.0123
176,05/19/21 07:59:10 AM,0.0,26.25,0.0,0.0123
177,05/19/21 07:59:20 AM,0.0,26.25,0.0,0.0123
178,05/19/21 07:59:30 AM,0.0,26.26,0.0,0.0123
179,05/19/21 07:59:40 AM,0.0,26.26,0.0,0.0123
180,05/19/21 07:59:50 AM,0.0,26.26,0.0,0.0123
181,05/19/21 08:00:00 AM,0.0,26.27,0.0,0.0123
182,05/19/21 08:00:10 AM,0.0,26.27,0.0,0.0123
183,05/19/21 08:00:20 AM,0.0,26.29,0.0,0.0123
184,05/19/21 08:00:30 AM,0.0,26.29,0.0,0.0123
185,05/19/21 08:00:40 AM,0.0,26.29,0.0,0.0123
186,05/19/21 08:00:50 AM,0.0,26.30,0.0,0.0123
187,05/19/21 08:01:00 AM,0.0,26.30,0.0,0.0123
188,05/19/21 08:01:10 AM,0.0,26.31,0.0,0.0123
189,05/19/21 08:01:20 AM,0.0,26.31,0.0,0.0123
190,05/19/21 08:01:30 AM,0.0,26.32,0.0,0.0123
191,05/19/21 08:01:40 AM,0.0,26.32,0.0,0.0123
192,05/19/21 08:01:50 AM,0.0,26.32,0.0,0.0123
193,05/19/21 08:02:00 AM,0.0,26.34,0.0,0.0123
194,05/19/21 08:02:10 AM,0.0,26.34,0.0,0.0123
195,05/19/21 08:02:20 AM,0.0,26.34,0.0,0.0123
196,05/19/21 08:02:30 AM,0.0,26.35,0.0,0.0123
197,05/19/21 08:02:40 AM,0.0,26.35,0.0,0.0123
198,05/19/21 08:02:50 AM,0.0,26.35,0.0,0.0123
199,05/19/21 08:03:00 AM,0.0,26.35,0.0,0.0123
200,05/19/21 08:03:10 AM,0.0,26.36,0.0,0.0123
201,05/19/21 08:03:20 AM,0.0,26.36,0.0,0.0123
202,05/19/21 08:03:30 AM,0.0,26.36,0.0,0.0123
203,05/19/21 08:03:40 AM,0.0,26.36,0.0,0.0123
204,05/19/21 08:03:50 AM,0.0,26.37,0.0,0.0123
205,05/19/21 08:04:00 AM,0.0,26.37,0.0,0.0123
206,05/19/21 08:04:10 AM,0.0,26.37,0.0,0.0123
207,05/19/21 08:04:20 AM,0.0,26.37,0.0,0.0123
208,05/19/21 08:04:30 AM,0.0,26.37,0.0,0.0123
209,05/19/21 08:04:40 AM,0.0,26.37,0.0,0.0123
210,05/19/21 08:04:50 AM,0.0,26.37,0.0,0.0123
211,05/19/21 08:05:00 AM,0.0,26.39,0.0,0.0123
212,05/19/21 08:05:10 AM,0.0,26.39,0.0,0.0123
213,05/19/21 08:05:20 AM,0.0,26.39,0.0,0.0123
214,05/19/21 08:05:30 AM,0.0,26.39,0.0,0.0123
215,05/19/21 08:05:40 AM,0.0,26.39,0.0,0.0123
216,05/19/21 08:05:50 AM,0.0,26.39,0.0,0.0123
217,05/19/21 08:06:00 AM,0.0,26.39,0.0,0.0123
218,05/19/21 08:06:10 AM,0.0,26.39,0.0,0.0123
219,05/19/21 08:06:20 AM,0.0,26.39,0.0,0.0123
220,05/19/21 08:06:30 AM,0.0,26.39,0.0,0.0123
221,05/19/21 08:06:40 AM,0.0,26.40,0.0,0.0123
222,05/19/21 08:06:50 AM,0.0,26.40,0.0,0.0123
223,05/19/21 08:07:00 AM,0.0,26.40,0.0,0.0123
224,05/19/21 08:07:10 AM,0.0,26.40,0.0,0.0123
225,05/19/21 08:07:20 AM,0.0,26.40,0.0,0.0123
226,05/19/21 08:07:30 AM,0.0,26.40,0.0,0.0123
227,05/19/21 08:07:40 AM,0.0,26.40,0.0,0.0123
228,05/19/21 08:07:50 AM,0.0,26.40,0.0,0.0123
229,05/19/21 08:08:00 AM,0.0,26.41,0.0,0.0123
230,05/19/21 08:08:10 AM,0.0,26.41,0.0,0.0123
